ProbeSet,Gene Symbol,Chr,Mb
10445071,Zfp57,17,37.139487
10445078,Gabbr1,17,37.182911
10445107,Gm4831,17,37.2508
10445109,Affy_10445109,17,37.312458
10445112,Ubd,17,37.330507
10445117,Olfr96,17,37.362036
10445119,H2-M3,17,37.407179
10445127,Olfr104,17,37.499053
10445129,Olfr105,17,37.519452
10445131,Olfr106,17,37.531475
10445133,Olfr107,17,37.542495
10445135,Olfr108,17,37.582468
10445137,Olfr109,17,37.603153
10445139,Olfr110,17,37.635598
10445141,Olfr111,17,37.666924
10445143,Olfr122,17,37.799311
10445145,Olfr118,17,37.80897
10445147,Olfr119,17,37.833609
10445151,Olfr120,17,37.862944
10445153,Olfr121,17,37.885811
10445156,Olfr123,17,37.932391
10445158,Olfr124,17,37.942014
10445161,Olfr125,17,37.971856
10445165,Olfr126,17,37.987539
10445167,Olfr127,17,38.040493
10445169,Olfr128,17,38.060513
10445172,Olfr130,17,38.204118
10445174,Olfr133,17,38.285535
10445176,Olfr134,17,38.312031
10445178,Olfr135,17,38.345114
10445181,Olfr138,17,38.411718
10445183,Olfr136,17,38.472104
10445185,Rn18s,17,39.983318
10445187,Gm6084,17,40.735596
10445192,Rhag,17,40.948098
10445205,LOC677414,17,40.990985
10445214,Mut,17,41.071656
10445229,Affy_10445229,17,41.237984
10445232,3110082D06Rik,17,42.453599
10445235,Gm9753,17,42.546198
10445237,3110082D06Rik,17,42.639332
10445239,Rps2,17,42.864122
10445241,Tnfrsf21,17,43.153504
10445251,Gpr110,17,43.407278
10445268,Gpr116,17,43.540901
10445291,Affy_10445291,17,43.591204
10445293,Pla2g7,17,43.7054
10445308,Cyp39a1,17,43.804374
10445323,Affy_10445323,17,43.835312
10445325,Rcan2,17,43.9388
10445338,Enpp5,17,44.215818
10445347,Clic5,17,44.271849
10445357,Runx2,17,44.872794
10445360,Supt3h,17,44.91412
10445373,B230354K17Rik,17,45.573595
10445376,Gm9104,17,45.602704
10445378,Affy_10445378,17,45.627944
10445380,Aars2,17,45.64379
10445407,Tcte1,17,45.670002
10445412,Nfkbie,17,45.692486
10445422,Slc35b2,17,45.700913
10445428,Affy_10445428,17,45.757595
10445430,Mrpl14,17,45.823321
10445434,Mrps18a,17,46.247944
10445442,Gtpbp2,17,46.29802
10445458,Xpo5,17,46.339731
10445494,mir-693,17,46.36848
10445496,Yipf3,17,46.385042
10445507,Gm88,17,46.391294
10445514,Dlk2,17,46.43437
10445528,BC040756,17,46.487244
10445531,Zfp318,17,46.523689
10445542,Affy_10445542,17,46.540824
10445544,Crip3,17,46.565891
10445558,BC048355,17,46.633717
10445565,Mrpl2,17,46.783197
10445574,Cul7,17,46.787287
10445601,Mea1,17,46.818058
10445607,Pex6,17,46.848412
10445627,2310039H08Rik,17,46.909584
10445629,Tbcc,17,47.02757
10445633,Prph2,17,47.047434
10445638,Ubr2,17,47.1471
10445640,Trerf1,17,47.277891
10445664,Guca1b,17,47.423903
10445670,Mrps10,17,47.505841
10445674,Mrfap1,17,47.54718
10445678,AI661453,17,47.573588
10445688,Ccnd3,17,47.64208
10445695,Med20,17,47.748545
10445702,Usp49,17,47.767639
10445710,Frs3,17,47.832156
10445718,Pgc,17,47.863791
10445729,Tcfeb,17,47.874056
10445741,Rn5s,8,126.110142
10445743,1700067P10Rik,17,48.226587
10445746,Trem1,17,48.371936
10445753,Trem3,17,48.386944
10445758,Treml4,17,48.403661
10445767,Treml2,17,48.439265
10445774,B430306N03Rik,17,48.455487
10445781,Trem2,17,48.485726
10445789,Treml1,17,48.499241
10445796,AI314976,17,48.549405
10445803,Unc5cl,17,48.594248
10445816,Lrfn2,17,49.071704
10445824,Affy_10445824,17,49.432067
10445826,Mocs1,17,49.567767
10445839,Kif6,17,49.754461
10445855,Kif6,17,49.971466
10445865,AY702103,17,50.378729
10445867,Plcl2,17,50.648728
10445875,Btg3,17,50.83785
10445877,Gm16489,17,51.989564
10445879,Kcnh8,17,52.74213
10445891,Kcnh8,17,53.336409
10445894,Erh,17,53.493835
10445896,Affy_10445896,17,53.551481
10445898,Rab5a,17,53.618559
10445909,Kat2b,17,53.70664
10445926,4932415M13Rik,17,53.855834
10445935,4932415M13Rik,17,53.913895
10445941,Gm4471,17,55.387028
10445944,St6gal2,17,55.585015
10445953,Emr4,17,55.889298
10445972,BC011426,17,56.031516
10445977,Ebi3,17,56.092046
10445983,Ccdc94,17,56.098597
10445992,Shd,17,56.109906
10446001,Fsd1,17,56.125934
10446013,Mpnd,17,56.148654
10446027,Chaf1a,17,56.179839
10446044,Hdgfrp2,17,56.21908
10446063,Tnfaip8l1,17,56.301988
10446066,Shank2,17,56.381139
10446069,mir-7b,17,56.382411
10446071,Fem1a,17,56.396245
10446074,Uhrf1,17,56.442527
10446084,Kdm4b,17,56.465515
10446109,Safb,17,56.724585
10446131,Rpl36,17,56.752839
10446136,Tmem146,17,56.775764
10446149,Ranbp3,17,56.81268
10446166,Ndufa11,17,56.857204
10446172,Dus3l,17,56.904201
10446190,1700061G19Rik,17,57.014926
10446207,Clpp,17,57.129728
10446214,Alkbh7,17,57.136762
10446220,Affy_10446220,17,57.152018
10446224,Crb3,17,57.201624
10446229,Tnfsf9,17,57.244808
10446235,Trip10,17,57.388876
10446253,Vav1,17,57.418538
10446282,Emr1,17,57.498114
10446307,Affy_10446307,17,57.886988
10446309,Cntnap5c,17,58.015802
10446312,Cntnap5c,17,58.153239
10446334,Glcci1,17,58.73307
10446336,Nudt12,17,59.135672
10446341,4930505H01Rik,17,59.156737
10446344,Affy_10446344,17,60.625432
10446346,Affy_10446346,17,61.499995
10446351,Fert2,17,64.227415
10446376,Man2a1,17,64.950989
10446397,Gm4701,17,65.225541
10446402,Ppp4r1,17,66.13276
10446423,5430411C19Rik,17,66.426873
10446425,Affy_10446425,17,66.435434
10446427,ORF19,17,66.460886
10446441,Ddx11,17,66.47286
10446470,Gm9984,17,67.359825
10446473,Lama1,17,68.046605
10446537,L3mbtl4,17,68.623167
10446545,L3mbtl4,17,69.113791
10446549,Tmem200c,17,69.189764
10446553,Epb4.1l3,17,69.50615
10446581,Zfp161,17,69.733318
10446587,C030034I22Rik,17,69.766738
10446589,Affy_10446589,17,69.919781
10446592,Dlgap1,17,70.318709
10446594,Affy_10446594,17,70.749474
10446596,Dlgap1,17,70.774134
10446613,Gm16519,17,71.202413
10446615,Rps24,17,71.225161
10446617,Gm4947,17,71.306464
10446619,Myom1,17,71.368861
10446656,Lpin2,17,71.533318
10446679,Spdya,17,71.876236
10446693,Wdr43,17,71.965235
10446713,Snord53,17,71.990219
10446715,Fam179a,17,72.034505
10446739,Clip4,17,72.131287
10446756,Ypel5,17,73.186044
10446763,Lbh,17,73.267657
10446769,Affy_10446769,17,73.337138
10446771,Lclat1,17,73.511164
10446777,Ehd3,17,74.154204
10446785,Spast,17,74.738327
10446804,Slc30a6,17,74.794959
10446821,Rps6,17,74.886611
10446823,Yipf4,17,74.888854
10446833,Birc6,17,74.927635
10446907,Ttc27,17,75.11709
10446928,Ltbp1,17,75.404869
10446965,Rasgrp3,17,75.864953
10446984,Affy_10446984,17,76.06058
10446986,Crim1,17,78.599826
10447004,Hdac1,4,78.890904
10447006,Vit,17,78.90748
10447023,Heatr5b,17,79.151584
10447025,Ccdc75,17,79.234929
10447036,Affy_10447036,17,79.258275
10447038,1110001A16Rik,17,79.315842
10447042,2410091C18Rik,17,79.336476
10447056,Qpct,17,79.451246
10447065,Fam82a1,17,80.01424
10447079,4921513D11Rik,17,80.026017
10447082,Cyp1b1,17,80.112612
10447084,Galm,17,80.526811
10447093,Ttc39d,17,80.615254
10447097,Gemin6,17,80.623829
10447100,Morn2,17,80.689552
10447108,Arhgef33,17,80.74688
10447118,Gm9959,17,81.127471
10447120,Tmem178,17,81.343972
10447125,Affy_10447125,17,82.754733
10447128,Gm6594,17,82.938598
10447130,Pkdcc,17,83.614642
10447139,Rpl21,17,83.687877
10447141,Eml4,17,83.750322
10447167,Mta3,17,84.105539
10447188,Mta3,17,84.220861
10447190,Plekhh2,17,84.911235
10447222,Affy_10447222,17,85.023744
10447224,Dync2li1,17,85.025836
10447239,Abcg8,17,85.082471
10447254,Ppm1b,17,85.357339
10447264,Slc3a1,17,85.427716
10447275,Camkmt,17,85.490066
10447286,Rpl31,17,85.897973
10447288,Six3,17,86.019921
10447294,Prkce,17,86.567125
10447315,Affy_10447315,17,86.918058
10447317,Epas1,17,87.153242
10447337,1700090G07Rik,17,87.316755
10447341,Rhoq,17,87.362451
10447349,Cript,17,87.424908
10447354,Tmx2,17,87.477611
10447356,Socs5,17,87.507019
10447361,Ttc7,17,87.682226
10447383,Epcam,17,88.035319
10447395,Msh2,17,88.07188
10447412,Affy_10447412,17,88.320435
10447415,Gm9405,17,88.349222
10447417,Msh6,17,88.374415
10447429,Gm4832,17,88.530055
10447431,Foxn2,17,88.840098
10447437,Klraq1,17,88.929598
10447461,Ston1,17,89.025949
10447467,Gtf2a1l,17,89.068017
10447477,Gm10493,17,90.854061
10447480,Nrxn1,17,91.487833
10447483,Nanp,17,91.636111
10447486,Affy_10447486,17,92.06642
10447490,Pja2,17,64.630355
10447502,Adcyap1,17,93.598361
10447510,Amd1,17,95.171271
10447513,2610044O15Rik,17,95.234245
10447515,U2af1,17,3.044014
10447517,Pisd-ps2,17,3.064318
10447521,Tfb1m,17,3.519231
10447530,Nox3,17,3.63524
10447546,4930470H14Rik,17,4.044658
10447551,5730437N04Rik,17,5.410869
10447557,Ldhal6b,17,5.417323
10447560,Affy_10447560,17,5.481123
10447564,Zdhhc14,17,5.492838
10447566,Atp5g2,15,102.493293
10447569,Serac1,17,6.040718
10447589,Fbl,17,6.121208
10447591,Ftl2,17,6.131836
10447594,Dynlt1b,17,6.648833
10447602,Ezr,17,6.94248
10447617,Mir692-1,17,7.099578
10447619,Rsph3a,17,7.109065
10447629,Tagap1,17,7.159846
10447634,Gm9992,17,7.568141
10447643,Affy_10447643,17,7.578544
10447645,5830477G23Rik,17,7.610406
10447647,Gpr31c,17,7.633634
10447649,Fndc1,17,7.932083
10447668,Gm1604b,17,8.231412
10447675,Rnaset2a,17,8.30831
10447688,4930506C21Rik,17,8.486925
10447691,4930506C21Rik,17,8.576915
10447693,Affy_10447693,17,8.717325
10447695,Affy_10447695,17,8.758803
10447697,6530411M01Rik,17,9.360447
10447699,6530411M01Rik,17,9.513365
10447702,Ppih,17,9.614805
10447704,Pabpc6,17,9.859362
10447708,Qk,17,10.399416
10447725,Qk,17,10.512525
10447729,Qk,17,10.512809
10447732,Pacrg,17,10.595878
10447740,Gm10513,17,11.9244
10447742,Map3k4,17,12.420487
10447773,Slc22a3,17,12.612837
10447786,Slc22a1,17,12.84174
10447799,Igf2r,17,12.875279
10447848,Mas1,17,13.033943
10447860,Pnldc1,17,13.081782
10447880,Mrpl18,17,13.104221
10447885,Acat3,17,13.116825
10447891,Acat2,17,13.135756
10447897,Wtap,17,13.159665
10447902,Gpr31c,17,13.244187
10447904,Unc93a,17,13.301483
10447915,Affy_10447915,17,13.313399
10447917,Affy_10447917,17,13.442761
10447919,Affy_10447919,17,13.59191
10447921,Affy_10447921,17,13.72693
10447923,Tcte2,17,13.849457
10447933,Affy_10447933,17,13.880363
10447935,Gm7356,17,14.137945
10447938,Dact2,17,14.332059
10447946,4930474M22Rik,17,14.52612
10447951,Thbs2,17,14.804119
10447975,Affy_10447975,17,14.928948
10447977,Wdr27,17,14.955679
10448004,Phf10,17,15.082012
10448016,Tcte3,17,15.132748
10448023,Tcte3,17,15.164116
10448030,Gm7423,17,15.458393
10448032,Gm10510,17,15.48649
10448034,Dll1,17,15.504318
10448048,Psmb1,17,15.612685
10448055,Pdcd2,17,15.658525
10448062,Gm7177,17,15.672029
10448064,Prdm9,17,15.680923
10448079,Gm6686,17,15.703125
10448081,Rgmb,17,15.941626
10448087,Affy_10448087,17,15.974513
10448089,Oaz1,17,17.482125
10448094,Lnpep,17,17.664687
10448117,Has1,17,17.980293
10448124,Fpr1,17,18.013433
10448127,Fpr1,17,18.048003
10448131,Vmn2r94,17,18.380564
10448136,Affy_10448136,17,18.600361
10448139,Vmn2r-ps125,17,20.123907
10448141,Vmn2r104,17,20.166395
10448146,Fpr-rs7,17,20.250174
10448148,Fpr-rs6,17,20.319042
10448150,Vmn2r105,17,20.345212
10448157,Vmn2r109,17,20.677524
10448163,Vmn2r110,17,20.710808
10448168,Fpr-rs3,17,20.76081
10448170,Vmn1r228,17,20.913023
10448174,Vmn1r231,17,21.026155
10448178,Vmn1r232,17,21.050245
10448180,Vmn1r233,17,21.130691
10448182,Eef1a1,9,78.326355
10448184,4930515G13Rik,17,21.938126
10448186,Zfp820,17,21.954835
10448192,Gm6540,17,22.057171
10448195,Zfp942,17,22.06393
10448202,Tpm4,17,22.104462
10448204,Affy_10448204,17,22.143477
10448208,Gm4769,17,22.281326
10448212,Gm9514,17,22.321731
10448214,6330416L07Rik,17,22.474958
10448224,Vmn2r111,17,22.684974
10448226,Vmn2r111,17,22.696026
10448230,LOC280487,17,22.770822
10448232,Affy_10448232,17,22.953272
10448235,Zfp945,17,22.984461
10448243,Vmn2r113,17,23.066261
10448247,Zfp40,17,23.310836
10448257,Gm5146,17,23.68804
10448262,Zfp213,17,23.693737
10448269,Zfp13,17,23.712811
10448278,Mmp25,17,23.766146
10448292,Thoc6,17,23.805585
10448307,Tnfrsf12a,17,23.812408
10448312,Cldn9,17,23.819551
10448316,1520401A03Rik,17,23.841455
10448350,Paqr4,17,23.873153
10448355,Kremen2,17,23.878164
10448369,Flywch1,17,23.890801
10448376,Flywch2,17,23.913885
10448380,Tceb2,17,23.961333
10448383,Prss33,17,23.970327
10448390,Prss41,17,23.973752
10448399,Sbpl,17,24.090052
10448402,Prss30,17,24.109094
10448409,Prss22,17,24.130501
10448416,Kctd5,17,24.184701
10448424,Pdpk1,17,24.215834
10448441,Amdhd2,17,24.2928
10448455,Atp6v0c,17,24.300833
10448459,Tbc1d24,17,24.3155
10448471,Dnase1l2,17,24.323856
10448483,Ntn3,17,24.340776
10448495,C16orf59,17,24.351999
10448506,Ccnf,17,24.359494
10448527,Abca17,17,24.401224
10448557,Abca3,17,24.546725
10448559,Affy_10448559,17,24.548972
10448563,E4f1,17,24.580723
10448582,Mlst8,17,24.610496
10448593,Traf7,17,24.645795
10448615,Rab26,17,24.664187
10448631,Tsc2,17,24.732882
10448676,Slc9a3r2,17,24.776231
10448690,Npw,17,24.79435
10448694,Syngr3,17,24.822036
10448700,Gfer,17,24.830135
10448707,Tbl3,17,24.837403
10448731,Rnf151,17,24.852784
10448737,Ndufb10,17,24.859005
10448743,Fahd1,17,24.972079
10448748,Nubp2,17,25.019562
10448755,Eme2,17,25.029098
10448765,Mapk8ip3,17,25.034478
10448803,Hn1l,17,25.079415
10448811,Cramp1l,17,25.098173
10448836,Tmem204,17,25.194647
10448842,Telo2,17,25.236521
10448865,Gnptg,17,25.370276
10448878,Baiap3,17,25.379605
10448912,Ube2i,17,25.397456
10448916,Tpsab1,17,25.48019
10448925,Cacna1h,17,25.511232
10448963,Sstr5,17,25.62682
10448967,Sox8,17,25.702837
10448973,Affy_10448973,17,25.831059
10448975,Chtf18,17,25.855973
10448998,Mslnl,17,25.883733
10449000,Msln,17,25.885556
10449018,Haghl,17,25.919735
10449034,Fam173a,17,25.927451
10449041,Metrn,17,25.931516
10449051,Stub1,17,25.967579
10449061,Rhbdl1,17,25.97141
10449071,Rhot2,17,25.975783
10449111,Wdr90,17,25.982013
10449142,Fam195a,17,26.000643
10449148,Wfikkn1,17,26.014638
10449152,Rab40c,17,26.019059
10449163,Pigq,17,26.063369
10449177,Nhlrc4,17,26.079178
10449191,Solh,17,26.095312
10449207,Rab11fip3,17,26.125981
10449225,Decr2,17,26.218156
10449236,Nme4,17,26.228679
10449242,Snrpg,17,26.235318
10449245,Pdia2,17,26.332947
10449258,Arhgdig,17,26.336128
10449266,Itfg3,17,26.349644
10449280,Gm5226,17,26.423308
10449284,Dusp1,17,26.642536
10449289,1700049J03Rik,17,26.691289
10449292,Nkx2-5,17,26.97561
10449295,Cuta,17,27.074917
10449303,Bak1,17,27.156755
10449312,1700062I23Rik,17,27.236796
10449315,2900010M23Rik,17,27.25961
10449320,Ip6k3,17,27.280916
10449327,Lemd2,17,27.326702
10449339,Affy_10449339,17,27.34979
10449343,Grm4,17,27.559332
10449356,AI413582,17,27.700714
10449363,Nudt3,17,27.716332
10449370,Rps10,17,27.767374
10449377,Spdef,17,27.851394
10449386,C6orf106,17,27.88818
10449394,Taf11,17,28.038073
10449401,Tcp11,17,28.203696
10449415,C230013L11Rik,17,28.311774
10449419,Tead3,17,28.468616
10449435,Tulp1,17,28.488461
10449452,Fkbp5,17,28.536042
10449467,Clps,17,28.695158
10449471,Srpk1,17,28.726535
10449487,Slc26a8,17,28.775105
10449510,4930539E08Rik,17,29.03334
10449523,Pxt1,17,29.070931
10449527,Stk38,17,29.10783
10449545,Affy_10449545,17,29.126922
10449547,Affy_10449547,17,29.168686
10449549,Rpl35a,17,29.273917
10449551,Cpne5,17,29.293493
10449575,Ppil1,17,29.387773
10449581,Mtch1,17,29.469021
10449596,Affy_10449596,17,29.656226
10449598,Tmem217,17,29.663105
10449602,1110021J02Rik,17,29.835266
10449608,Mdga1,17,29.927293
10449629,Affy_10449629,17,30.120979
10449631,Btbd9,17,30.357025
10449644,Glo1,17,30.729806
10449652,Dnahc8,17,31.011751
10449654,Gm10503,17,31.091091
10449657,Tff3,17,31.262259
10449661,Tff2,17,31.277998
10449666,Tff1,17,31.282542
10449672,Tmprss3,17,31.31621
10449687,Rsph1,17,31.391964
10449697,Gm9902,17,31.570894
10449699,Wdr4,17,31.632569
10449712,Cbs,17,31.749585
10449731,U2af1,17,31.784028
10449741,Sik1,17,31.981193
10449756,Hsf2bp,17,32.081714
10449765,Pdxk-ps,17,32.213491
10449775,Notch3,17,32.257838
10449807,Ephx3,17,32.320715
10449815,Brd4,17,32.333219
10449839,Akap8,17,32.440621
10449854,Akap8l,17,32.458369
10449873,Wiz,17,32.491
10449893,Rasal3,17,32.527606
10449914,Zfp871,17,32.908181
10449920,Zfp811,17,32.934351
10449926,Zfp799,17,32.952388
10449932,Gm7059,17,32.98915
10449935,Zfp870,17,33.016164
10449940,Cyp4f14,17,33.042015
10449955,Cyp4f13,17,33.061614
10449968,Cyp4f41-ps,17,33.088488
10449971,Zfp763,17,33.153808
10449977,4921501E09Rik,17,33.202045
10449979,Morc2b,17,33.272535
10449989,Zfp422,17,33.430782
10449991,Zfp81,17,33.470929
10449999,Zfp101,17,33.517637
10450006,Hnrnpm,17,33.783181
10450025,March2,17,33.822657
10450034,Rab11b,17,33.879429
10450038,Angptl4,17,33.910695
10450050,Rps28,17,33.959996
10450055,Pfdn6,17,34.075864
10450059,B3galt4,17,34.086857
10450063,Rps18,17,34.088944
10450069,H2-K2,17,34.112431
10450075,H2-K1,17,34.132962
10450089,Ring1,17,34.158029
10450101,mir-219-1,17,34.161928
10450103,H2-Ke6,17,34.162978
10450116,Slc39a7,17,34.165218
10450126,Brd2,17,34.248964
10450145,Psmb9,17,34.318993
10450154,H2-Aa,17,34.419689
10450161,H2-Ea-ps,17,34.478897
10450167,Btn3a3,17,34.605291
10450189,Btnl5,17,34.625031
10450191,Btnl5,17,34.625172
10450197,Btnl5,17,34.632864
10450199,Btnl7,17,34.670344
10450206,Rnf5,17,34.738042
10450212,Egfl8,17,34.750145
10450224,Affy_10450224,17,34.752674
10450226,Ppt2,17,34.753607
10450237,Cyp21a2-ps,17,34.856768
10450242,C4b,17,34.865325
10450265,Stk19,17,34.881708
10450272,Cyp21a1,17,34.938725
10450280,C4a,17,34.946039
10450296,Skiv2l,17,34.976171
10450325,Cfb,17,34.993319
10450344,C2,17,34.999552
10450363,Snord52,17,35.087897
10450365,Affy_10450365,17,35.088958
10450367,Hspa1b,17,35.094024
10450369,Hspa1a,17,35.106135
10450372,Hspa1l,17,35.114504
10450374,D17H6S56E-5,17,35.133669
10450379,Ng23,17,35.162922
10450384,Msh5,17,35.16555
10450412,AU023871,17,35.199638
10450418,Ly6g6d,17,35.208293
10450424,Ly6g6f,17,35.217627
10450431,Ly6g5b,17,35.250889
10450435,Csnk2b,17,35.25314
10450444,Apom,17,35.265942
10450451,Bat2,17,35.286021
10450482,Affy_10450482,17,35.299508
10450484,Aif1,17,35.307936
10450496,Lst1,17,35.32204
10450501,Tnf,17,35.33632
10450508,Lta,17,35.340108
10450514,Nfkbil1,17,35.35712
10450519,Tcf19,17,35.649679
10450525,Gm9573,17,35.755075
10450529,Dpcr1,17,35.7727
10450533,Vars2,17,35.792579
10450564,Gtf2h4,17,35.804677
10450579,Ddr1,17,35.818512
10450603,Affy_10450603,17,35.836148
10450605,Tubb5,17,35.970865
10450611,5530401N12Rik,17,35.997863
10450614,2310061I04Rik,17,36.029622
10450622,2610110G12Rik,17,36.03454
10450640,Mrps18b,17,36.047326
10450646,Rbx1,17,36.072526
10450648,Abcf1,17,36.093764
10450669,Prr3,17,36.109484
10450675,H2-T24,17,36.142644
10450682,H2-T23,17,36.16671
10450694,H2-T22,17,36.175352
10450699,H2-Q2,17,36.185781
10450704,H2-Bl,17,36.216993
10450723,H2-T10,17,36.254033
10450731,H2-t9,17,36.264325
10450733,Gm6034,17,36.26542
10450735,H2-T3,17,36.322516
10450744,Gm9713,17,36.363757
10450746,Rpp21,17,36.39259
10450752,Trim39,17,36.395817
10450762,H2-M10.2,17,36.421226
10450767,H2-M10.1,17,36.459803
10450772,H2-M10.3,17,36.501949
10450777,Affy_10450777,17,36.589356
10450779,H2-M10.4,17,36.597109
10450784,H2-M9,17,36.77737
10450790,H2-M1,17,36.806953
10450796,Armcx5,17,36.896802
10450798,Affy_10450798,17,36.979174
10450800,Trim15,17,36.997636
10450808,Trim40,17,37.018543
10450814,Ppp1r11,17,37.085693
10450819,Znrd1,17,37.091301
10450829,Affy_10450829,17,37.105365
10450835,2410137M14Rik,17,37.114646
10450843,H2-M5,17,37.1255
10450845,Mog,17,37.147685
10450852,Olfr90,17,37.222136
10450854,Olfr91,17,37.229879
10450856,Olfr92,17,37.247997
10450858,Olfr93,17,37.287977
10450860,Olfr92,17,37.306663
10450862,Olfr94,17,37.333751
10450864,Olfr95,17,37.347858
10450866,Olfr97,17,37.368381
10450868,Olfr98,17,37.399656
10450870,Affy_10450870,17,37.404033
10450872,Olfr99,17,37.416445
10450874,Olfr101,17,37.436439
10450876,Olfr102,17,37.450401
10450878,Olfr103,17,37.473234
10450880,H2-M2,17,37.617796
10450888,Olfr112,17,37.700184
10450892,Olfr113,17,37.711403
10450895,Olfr114,17,37.726358
10450897,Olfr115,17,37.746736
10450900,Olfr116,17,37.760613
10450902,Olfr117,17,37.796323
10450904,Scoc,17,37.850492
10450906,Olfr761,17,38.088972
10450908,Olfr129,17,38.191544
10450910,Olfr131,17,38.218977
10450912,Olfr132,17,38.267194
10450914,Olfr137,17,38.441466
10450916,Affy_10450916,17,38.450262
10450920,AY036118,17,39.984471
10450923,Pgk2,17,40.343963
10450926,Crisp3,17,40.358726
10450930,Crisp1,17,40.430707
10450938,Crisp2,17,40.901683
10450948,C6orf141,17,41.012431
10450951,Glyatl3,17,41.041477
10450957,Cenpq,17,41.060004
10450968,Opn5,17,42.693732
10450982,Gpr115,17,42.79384
10450996,Gpr111,17,42.837173
10451004,Cd2ap,17,42.9299
10451016,Mep1a,17,43.611278
10451033,Tdrd6,17,43.752288
10451039,Slc25a27,17,43.77884
10451052,Gm10498,17,44.163855
10451054,Enpp4,17,44.233258
10451061,Runx2,17,44.632936
10451077,Affy_10451077,17,44.777974
10451079,4930564C03Rik,17,45.016713
10451081,Ccdc94,17,45.300176
10451083,Cdc5l,17,45.528833
10451093,Spats1,17,45.573465
10451104,Tmem151b,17,45.676807
10451110,Hsp90ab1,17,45.704724
10451123,Slc29a1,17,45.722149
10451142,Gm7325,17,45.737922
10451145,Capn11,17,45.767153
10451167,Tmem63b,17,45.797126
10451193,E030047D23Rik,17,45.821997
10451195,1600014C23Rik,17,45.869813
10451198,Vegfa,17,46.153942
10451213,Rsph9,17,46.26622
10451220,Mad2l1bp,17,46.284336
10451225,Polh,17,46.308304
10451238,Polr1c,17,46.380877
10451248,Tjap1,17,46.394823
10451261,Abcc10,17,46.440161
10451287,Isg15,17,46.543911
10451291,Slc22a7,17,46.569132
10451301,Rpl11,17,46.576527
10451303,Ttbk1,17,46.579397
10451322,Cul9,17,46.637559
10451363,Srf,17,46.683788
10451372,Ptk7,17,46.7014
10451395,Klc4,17,46.767573
10451413,Rrp36,17,46.804391
10451421,Klhdc3,17,46.811499
10451434,Ppp2r5d,17,46.819937
10451451,Gnmt,17,46.862613
10451458,Cnpy3,17,46.872654
10451465,Ptcra,17,46.89261
10451472,Rpl7l1,17,46.910856
10451481,BC032203,17,46.937601
10451493,A330017A19Rik,17,47.026744
10451495,Ubr2,17,47.06524
10451547,Gm16494,17,47.153645
10451549,Rpl29,17,47.179554
10451551,Guca1a,17,47.531507
